sweep,seed,policy,const_ttl_s,concurrency,pause_median_s,pool_blocks,token_hit_rate,prefill_tokens_computed,prompt_tokens_total,ttft_p50,ttft_p95,e2e_p50,e2e_p95,queue_p95,makespan_s,gpu_busy_s,gpu_busy_frac,n_preemptions,n_evictions,n_protected_evictions,rm_total,rm_per_1k_calls,n_calls
concurrency,0,lru,0.0,16,2.0,12868,0.30706525179208566,50740641,73225713,6.218753975770596,25.564271831180463,21.913087258129053,61.15270862882426,21.234898239150425,7973.082553132668,7953.296701396004,0.9975184188041688,69,3206896,0,6.777120170162768,1.5790121552103376,4292
concurrency,0,oracle_terminal,0.0,16,2.0,12868,0.3048148947351322,50905425,73225713,6.291812710088834,25.28427082237522,22.56873742419134,62.385779090644974,20.719236646115064,7993.836560303678,7978.978958462985,0.9981413678239965,78,3203424,0,6.794761076258127,1.5831223383639625,4292
concurrency,0,lru,0.0,18,2.0,12868,0.16937045051374236,60823441,73225713,12.04613477265957,28.758473032132315,31.55160494883762,69.41936434905983,24.306575886013434,9050.452691109762,9023.61431503668,0.9970345819166101,82,3836921,0,7.692884787443298,1.7923776298796128,4292
concurrency,0,oracle_terminal,0.0,18,2.0,12868,0.17483934912316934,60422977,73225713,11.626092341901995,29.07073625131943,31.228889231407265,70.32779733545976,24.529281358361004,9029.256151254916,9010.715835273668,0.9979466397153135,113,3803841,0,7.674867728566678,1.7881798062830097,4292
concurrency,1,lru,0.0,8,2.0,12868,0.8998659047196748,7349250,73394082,0.1285117747293043,1.3776687687181948,2.8685066492095643,8.741839114625918,0.34635178281075696,4601.875293356811,4394.465414755229,0.9549292700519296,3,493934,0,3.9115939993532898,0.934000477400499,4188
concurrency,1,lru,0.0,10,2.0,12868,0.8291053221430033,12542658,73394082,0.1526238681428822,5.509068355607269,3.4905897443987897,17.802738380749133,0.8855823487501766,4570.782549904302,4425.483924876931,0.9682114335037852,4,818372,0,3.885165167418657,0.9276898680560308,4188
concurrency,0,belady,0.0,12,2.0,12868,0.7058816620877423,21537025,73225713,0.2105962622818538,12.413196106058422,4.626140494317156,37.52413534406753,7.720332502165547,5033.812827519184,5000.812923171653,0.9934443521286439,32,1195653,0,4.278740903391306,0.9969107417034729,4292
concurrency,1,lru,0.0,12,2.0,12868,0.709432894058134,21325906,73394082,0.22122830674339866,11.901050051185848,4.980497159645893,35.544362003150354,6.785171782805264,5125.924128251053,5058.4170355329425,0.9868302590851762,26,1367175,0,4.357035509013395,1.040361869391928,4188
concurrency,0,belady,0.0,14,2.0,12868,0.5516455674525149,32831073,73225713,0.4838088586221829,17.930509067458843,8.340612946220517,48.131627565708186,13.526363571958427,6083.855373540555,6056.170274384036,0.9954494153038344,38,1843992,0,5.171277067509472,1.2048641816191688,4292
concurrency,1,oracle_terminal,0.0,8,2.0,12868,0.915447324485917,6205666,73394082,0.12260124257244343,1.0981691599863552,2.767967331209775,7.870091838277403,0.2911065163580133,4470.728937998691,4262.119410979848,0.9533388112068751,0,413640,0,3.8001195972988877,0.9073829028889416,4188
concurrency,1,lru,0.0,14,2.0,12868,0.5094512116113122,36003378,73394082,0.8714061394039163,18.78956861649658,9.836279377684946,49.91926760527576,13.923440346685311,6567.895095073521,6519.739908381961,0.9926680944207407,38,2284367,0,5.582710830812492,1.3330255087899932,4188
concurrency,0,belady,0.0,16,2.0,12868,0.3295445685861741,49094577,73225713,6.240589738944891,23.314563680572064,21.194972221235275,61.27836669931776,19.07698317006907,7837.962717782734,7815.570069476733,0.9971430524598953,85,2857703,0,6.662268310115324,1.5522526351620047,4292
concurrency,1,lru,0.0,16,2.0,12868,0.30476789668137005,51025922,73394082,7.027989626517581,23.645937207219504,23.54043424923387,60.97824012677131,18.98438614116276,8200.883475670953,8128.248549428865,0.9911430364231403,101,3223078,0,6.9707509543203106,1.6644582030373234,4188
concurrency,1,oracle_terminal,0.0,10,2.0,12868,0.8565765288814431,10526434,73394082,0.14279346756609357,4.113862873995004,3.2159748490428104,15.97885200174278,0.7117852572389438,4368.518163770047,4222.554435552055,0.9665873592037386,6,669837,0,3.7132404392045397,0.8866381182436819,4188
concurrency,1,oracle_terminal,0.0,12,2.0,12868,0.751167485138652,18262834,73394082,0.18694834035505892,11.951986855064774,4.384138227722965,33.6040439317062,6.678806168598385,4817.99278628779,4719.03643447608,0.9794610834426021,15,1157305,0,4.095293868344622,0.9778638654118008,4188
concurrency,0,belady,0.0,18,2.0,12868,0.18165597103847933,59923825,73225713,11.635299504968543,28.604254224752367,30.80822939665086,70.22103196695207,24.08976072818041,9014.903076351693,8997.7937064277,0.9981021016222709,150,3580305,0,7.66266761489894,1.7853372821292963,4292
concurrency,1,lru,0.0,18,2.0,12868,0.2023727199149381,58541122,73394082,13.103951779359477,29.347408422902845,31.52944408900953,71.07404693849276,24.936771018516993,9014.591226079021,8962.46808373533,0.9942179139312607,111,3692676,0,7.662402542167168,1.829609011978789,4188
concurrency,1,oracle_terminal,0.0,14,2.0,12868,0.5134901203614755,35706946,73394082,0.7323347289988078,19.30315908911234,9.08535023104389,51.36343326794122,14.441375213676565,6559.58982446097,6517.143811023012,0.9935291665220172,43,2245777,0,5.575651350791825,1.331339864085918,4188
concurrency,1,belady,0.0,8,2.0,12868,0.9169842331429392,6092866,73394082,0.12507705851430728,1.057822740614938,2.8281982307796625,8.076545052165557,0.2701713580908063,4465.75863831985,4250.363965073283,0.9517675067796307,0,399331,0,3.795894842571873,0.9063741266886037,4188
concurrency,1,belady,0.0,10,2.0,12868,0.865108224938354,9900258,73394082,0.13712995416699414,3.580695039916691,3.212781274323845,13.728154213338883,0.6788803350959824,4273.021825607137,4128.930907316115,0.966278918252296,0,580722,0,3.632068551766066,0.8672561011857847,4188
concurrency,1,oracle_terminal,0.0,16,2.0,12868,0.31852050414636973,50016562,73394082,6.796050037031478,24.622900601344554,22.77895928577982,61.72142663918703,19.63054504167758,8104.160866614361,8034.2100099573945,0.9913685256489498,71,3144344,0,6.888536736622207,1.6448273010081678,4188
concurrency,2,lru,0.0,8,2.0,12868,0.9059331373946419,6784759,72126983,0.12576580951576943,1.2378511774331855,2.691899289763569,8.653035728552595,0.2692521361564104,4963.066090845752,4457.958688126055,0.8982267426074871,0,457305,0,4.218606177218889,1.023188497991484,4123
