loop,seed,policy,const_ttl_s,arrival_mode,concurrency,rate_per_s,pool_blocks,pause_median_s,n_sessions,token_hit_rate,prefill_tokens_computed,prompt_tokens_total,ttft_p50,ttft_p95,e2e_p50,e2e_p95,queue_p95,makespan_s,gpu_busy_s,gpu_busy_frac,n_preemptions,n_evictions,n_protected_evictions,mean_live_sessions,mean_context_blocks,pressure_measured,pressure_offered,rm_total,rm_per_1k_calls,rm_gputime_total,rm_gputime_per_1k_calls,n_calls
open_matched,2,lru,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.09456721626634515,65306135,72126983,198.83698287060224,333.64497886650315,219.60280851722882,360.4324426804269,329.4442540484906,9703.649192419012,9644.786001904926,0.9939339119390185,120,4115416,0,89.643141278512,1105.6165413533834,7.7021246360274445,,8.248101813556161,2.000509777724026,8.198068101619187,1.9883745092454976,4123
closed,1,oracle_terminal,0.0,closed,16,0.5,12868,0.5,200,0.18212193184731162,60027410,73394082,10.995477781862974,26.73706633823349,30.862326974688585,68.86937759862849,22.3556802269095,9050.020027148948,9040.354800790408,0.9989320215502788,99,3772033,0,15.786953258869179,1107.7000955109838,1.358968731168544,1.377308169737002,7.692517023076607,1.8367996712217305,7.684301580671847,1.8348380087564105,4188
closed,0,belady,0.0,closed,16,0.5,12868,0.5,200,0.20668193425443326,58091281,73225713,10.171251668008836,25.65048811984343,28.75589533938887,68.4967516097422,21.1835831551345,8700.87819794251,8696.35091064052,0.9994796746720279,109,3426378,0,15.814887074597848,1078.8021901211557,1.3258575390577336,1.3413766740704454,7.395746468251134,1.7231468938143368,7.3918982740444426,1.7222502968416689,4292
closed,1,belady,0.0,closed,16,0.5,12868,0.5,200,0.19391579827921276,59161810,73394082,10.902740074365568,26.98231673659666,30.801290759085532,70.10326981686762,22.305074234368476,8993.088648971854,8981.531289743105,0.9987148620813305,84,3471843,0,15.818806206712381,1107.7000955109838,1.36171068899946,1.377308169737002,7.644125351626076,1.8252448308562739,7.63430159628164,1.8228991395132854,4188
closed,2,oracle_terminal,0.0,closed,16,0.5,12868,0.5,200,0.19358192203880203,58164503,72126983,11.469585373111386,26.237712617295074,30.522675855618218,69.37027670096859,21.79500926948549,8892.517565989567,8847.42440661979,0.9949290896492304,106,3660104,0,15.632144391908547,1105.6165413533834,1.3431113938855,1.3747174900259662,7.558639931091132,1.833286425197946,7.520310745626822,1.8239899940884845,4123
open_matched,3,lru,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.39104972377840813,43810790,71944774,39.267963008145216,195.06102296204426,62.67435961789283,222.34299635078696,191.41127418874385,7468.171857091049,7429.344170965582,0.9948009115392008,107,2772383,0,48.094181484876586,1089.762098706277,4.072988510298389,,6.347946078527392,1.520830397347243,6.314942545320745,1.5129234655775623,4174
closed,3,lru,0.0,closed,16,0.5,12868,0.5,200,0.2297204241686825,55417590,71944774,9.853153408349101,29.120613909967688,28.648793839564348,71.11314252088414,24.663433605707723,8520.602195711377,8518.607250991985,0.999765868107257,115,3497821,0,15.833811422294712,1089.762098706277,1.3409300253403253,1.355004163762856,7.24251186635467,1.7351489857102707,7.240816163343188,1.7347427319940554,4174
open_matched,2,oracle_terminal,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.09456721626634515,65306135,72126983,198.83698287060224,333.64497886650315,219.60280851722882,360.4324426804269,329.4442540484906,9703.649192419012,9644.786001904926,0.9939339119390185,120,4115352,0,89.643141278512,1105.6165413533834,7.7021246360274445,,8.248101813556161,2.000509777724026,8.198068101619187,1.9883745092454976,4123
closed,2,belady,0.0,closed,16,0.5,12868,0.5,200,0.19018080930960332,58409815,72126983,11.790142784330783,25.15023466788807,30.599478653680194,69.10961460341491,20.71328921182112,8948.905685213098,8900.074061418412,0.9945432854571958,126,3446288,0,15.646997733031759,1105.6165413533834,1.3443875906247127,1.3747174900259662,7.606569832431133,1.8449114315864983,7.565062952205651,1.834844276547575,4123
open_matched,3,oracle_terminal,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.3883534334265891,44004774,71944774,39.31829456599462,200.08821160758998,64.37275113069427,222.28835394437738,196.0673838661378,7465.087355422466,7426.394399086499,0.9948168113119451,68,2780052,0,48.390624818718,1089.762098706277,4.0980936322780686,,6.345324252109097,1.520202264520627,6.312435239223524,1.512322769339608,4174
open_matched,2,belady,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.09466016345089603,65299431,72126983,201.17199747386894,335.64041185196766,223.74308519621127,362.0209197113054,331.1008581086435,9716.551772068224,9659.461866274189,0.994124468522038,132,4106638,0,89.6238755342784,1105.6165413533834,7.700469326305175,,8.25906900625799,2.0031697808047517,8.21054258633306,1.9914000937019307,4123
closed,3,oracle_terminal,0.0,closed,16,0.5,12868,0.5,200,0.2369297316855843,54898918,71944774,9.804235144719087,29.69020728833675,28.16662212161026,70.21059300304842,25.0118197850652,8432.744523698075,8430.972252391599,0.9997898345785888,85,3451108,0,15.838835007926756,1089.762098706277,1.3413554615558525,1.355004163762856,7.167832845143363,1.7172575096174805,7.166326414532859,1.7168966014693003,4174
closed,3,belady,0.0,closed,16,0.5,12868,0.5,200,0.24557413996463454,54276998,71944774,9.87067192868335,29.795644750103747,28.069659710095948,71.53092251108046,25.004755970631777,8424.468243234118,8422.37053682846,0.9997509983603604,125,3208094,0,15.829062509063032,1089.762098706277,1.340527850515183,1.355004163762856,7.160798006749001,1.7155721146978922,7.159014956304192,1.715144934428412,4174
open_matched,3,belady,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.3892957117357822,43936982,71944774,40.033831667930826,193.51445549078835,62.96022235185353,219.1352280715646,189.34169787440442,7444.592138216921,7406.162734498656,0.994837943703996,49,2745581,0,47.76024989479844,1089.762098706277,4.044708591862899,,6.327903317484384,1.5160285858850944,6.295238324323858,1.508202760978404,4174
closed,4,lru,0.0,closed,16,0.5,12868,0.5,200,0.16606239315258672,62798544,75303648,12.383148094233547,30.154453010252837,32.79500080610069,72.33918393014301,25.03914954008542,9513.311796074813,9512.154480900108,0.9998783478141458,91,3958480,0,15.820864446725148,1126.685768411082,1.385230246820492,1.4009148503712554,8.086315026663591,1.9148271434202206,8.085331308765092,1.9145942005126904,4223
open_matched,4,lru,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.18828623017041618,61125008,75303648,134.0108937405812,261.9703195137745,158.8431143528269,293.2398297845775,257.4769840053377,9733.133985282018,9654.851628171189,0.9919571273518679,126,3854956,0,66.99787802067345,1126.685768411082,5.866145141407711,,8.273163887489716,1.9590726704924737,8.206623883945511,1.9433160984952667,4223
closed,4,oracle_terminal,0.0,closed,16,0.5,12868,0.5,200,0.1682217573310658,62635936,75303648,12.600961419825126,30.068467200588202,32.666643214918395,72.13463277017854,25.286113837474204,9502.390786987995,9499.494875374869,0.9996952438940848,94,3939986,0,15.779788297500557,1126.685768411082,1.3816337351051926,1.4009148503712554,8.077032168939796,1.9126289767794924,8.074570644068638,1.9120460914204684,4223
open_matched,4,oracle_terminal,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.18828623017041618,61125008,75303648,134.0108937405812,261.9703195137745,158.8431143528269,293.2398297845775,257.4769840053377,9733.133985282018,9654.851628171189,0.9919571273518679,126,3854716,0,66.99787802067345,1126.685768411082,5.866145141407711,,8.273163887489716,1.9590726704924737,8.206623883945511,1.9433160984952667,4223
open_matched,5,lru,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.8343999970767024,12100089,73068169,0.13798828270540753,9.235232631921463,3.2722495926819875,29.54909989864109,5.7037877407929045,4783.667722575612,4586.355651704656,0.9587529731758376,15,790782,0,6.7244176864886125,1112.448217726397,0.5813309349224525,,4.066117564189271,0.9793154056332539,3.8984023039489575,0.9389215568277836,4152
open_matched,5,belady,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.9139791637587087,6285385,73068169,0.12552480601061689,1.0853180508761398,3.090754380514838,9.955015365540703,0.3007058529274218,4111.046721820097,3909.274388820828,0.9509194746125537,2,403506,0,5.36658978358853,1112.448217726397,0.4639456978568348,,3.494389713547083,0.8416160196404342,3.322883230497704,0.8003090632219904,4152
open_matched,5,oracle_terminal,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.8379554714173828,11840297,73068169,0.1363666735279594,10.478824939239985,3.253764666998336,30.97137294424374,6.830867374539594,4774.504272442173,4577.417718507889,0.9587210435496221,18,767847,0,6.765925093342486,1112.448217726397,0.5849192812681967,,4.058328631575847,0.9774394584720247,3.8908050607317057,0.9370917776328771,4152
open_matched,6,oracle_terminal,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.9224735967016418,5480432,70691168,0.11705343237645138,0.8465694379506203,3.024005716532656,9.489764289503,0.21613949497600515,3785.205223919329,3648.7267411209887,0.9639442316268849,0,372123,0,5.643672139699078,1072.1007194244605,0.4702039913869417,,3.21742444033143,0.7715646139883524,3.1014177299528405,0.7437452589814965,4170
closed,5,lru,0.0,closed,16,0.5,12868,0.5,200,0.16578403654811713,60954633,73068169,11.167036848206862,26.62439529565745,31.137184435790914,70.75687066882438,22.27070617244135,9254.14937472894,9250.062561413806,0.9995583804464736,125,3841659,0,15.669897383305761,1112.448217726397,1.3546743406911737,1.383211958627786,7.8660269685196,1.89451516582842,7.862553177201736,1.893678510886738,4152
open_matched,6,lru,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.574501867050775,30078960,70691168,0.39537214962626877,90.60830266162884,6.7410690890311,114.06496064485782,87.1899822609339,5843.023799084333,5803.272318297996,0.9931967621298126,68,1915599,0,22.844702747959648,1072.1007194244605,1.9033122669510016,,4.966570229221683,1.1910240357845765,4.932781470553297,1.1829212159600233,4170
closed,4,belady,0.0,closed,16,0.5,12868,0.5,200,0.16635539356605938,62776480,75303648,11.835904701679283,30.17670123294556,32.98426295259105,71.6864775010099,25.341650965341614,9576.346040262326,9573.61993646831,0.9997153294395844,111,3701072,0,15.75066222340584,1126.685768411082,1.3790835382469235,1.4009148503712554,8.139894134222978,1.9275145948905938,8.137576945998065,1.926965888230657,4223
open_matched,6,belady,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.9224070537354822,5485136,70691168,0.11776089756608599,0.8642057566107724,3.021410189536482,9.377238963765421,0.21332743045013558,3785.205223919329,3648.9189329950273,0.9639950061193283,0,364923,0,5.640733680369031,1072.1007194244605,0.4699591728944221,,3.21742444033143,0.7715646139883524,3.1015810930457737,0.7437844347831591,4170
closed,5,oracle_terminal,0.0,closed,16,0.5,12868,0.5,200,0.17010285285785662,60639065,73068169,11.127656543582134,26.788017344106265,30.291806275954514,70.28308649578412,22.310666664851396,9142.831165895426,9138.147314555343,0.9994877023041226,66,3815025,0,15.591355774361705,1112.448217726397,1.3478843598948433,1.383211958627786,7.7714064910111125,1.8717260334805186,7.7674252173720415,1.8707671525462528,4152
open_matched,4,belady,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.18825605898933342,61127280,75303648,134.88033028251857,264.76919860371163,161.60552418947236,294.3271085618344,260.45898405763364,9732.624064771968,9654.34170766118,0.9919567059623584,115,3843761,0,67.04417172570095,1126.685768411082,5.870198487585943,,8.272730455056172,1.9589700343490817,8.206190451512004,1.9432134623518835,4223
closed,6,lru,0.0,closed,16,0.5,12868,0.5,200,0.18890280607614235,57337408,70691168,9.397847345324237,27.040012889132413,28.526530515584284,67.8310199463258,21.905778850727074,8704.991525888954,8704.557165379476,0.9999501021329904,132,3617339,0,15.726458625068146,1072.1007194244605,1.3102539326961897,1.3330441024861182,7.399242797005611,1.7743987522795228,7.398873590572555,1.77431021356656,4170
closed,6,oracle_terminal,0.0,closed,16,0.5,12868,0.5,200,0.18943266010260293,57299952,70691168,9.363358294921454,25.530507100670548,28.564644294987716,67.26956064535761,20.92906787640186,8629.930974421373,8624.510183590737,0.9993718616236094,104,3601485,0,15.734489988421164,1072.1007194244605,1.3109230677932313,1.3330441024861182,7.335441328258168,1.7590986398700643,7.3308336560521274,1.7579936825065052,4170
closed,5,belady,0.0,closed,16,0.5,12868,0.5,200,0.17889179623482832,59996873,73068169,10.898340706935016,27.42106105318635,30.856518654684805,70.31494108537026,22.771348174670948,9150.071677852784,9145.703896528154,0.999522650589153,123,3506508,0,15.670926847318235,1112.448217726397,1.3547633386244882,1.383211958627786,7.777560926174867,1.8732083155527137,7.77384831204893,1.8723141406668906,4152
closed,6,belady,0.0,closed,16,0.5,12868,0.5,200,0.18645633355499233,57510352,70691168,9.58014524705004,25.25342504989203,28.736908322580007,68.50439368527077,20.459034397159485,8698.713197824278,8695.948410394905,0.9996821613304754,123,3351631,0,15.72781223520918,1072.1007194244605,1.3103667090721631,1.3330441024861182,7.393906218150636,1.7731189971584258,7.39155614883567,1.7725554313754603,4170
closed,7,lru,0.0,closed,16,0.5,12868,0.5,200,0.1645546886811473,61995211,74206187,11.088570696426359,29.690334216598615,31.195394538917753,71.35185250482391,24.806530117180955,9280.174883254644,9280.144445027716,0.9999967200804607,85,3908766,0,15.722808742964753,1111.9540066382172,1.3586447138130282,1.3825974592952655,7.888148650766447,1.870115848925189,7.888122778273559,1.8701097150956754,4218
open_matched,7,lru,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.1416192426111316,63697163,74206187,157.13677284331175,323.3944273304314,187.59368799245908,347.923555343782,319.0357379272664,9630.50557205087,9625.979707668132,0.9995300491392817,129,4016590,0,80.80318132901176,1111.9540066382172,6.982392075529143,,8.185929736243239,1.9407135458139493,8.182082751517912,1.9398015058126865,4218
closed,7,oracle_terminal,0.0,closed,16,0.5,12868,0.5,200,0.16582013572534052,61901307,74206187,10.580990326493975,30.599714405194618,31.18944910790765,70.41340695479812,25.229123532554695,9264.666940793419,9263.260999247852,0.9998482469413578,105,3891457,0,15.729148407229301,1111.9540066382172,1.3591925390445876,1.3825974592952655,7.874966899674407,1.8669907301266968,7.873771849360675,1.8667074085729434,4218
open_matched,7,oracle_terminal,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.1416192426111316,63697163,74206187,157.13677284331175,323.3944273304314,187.59368799245908,347.923555343782,319.0357379272664,9630.50557205087,9625.979707668132,0.9995300491392817,129,4016227,0,80.80318132901176,1111.9540066382172,6.982392075529143,,8.185929736243239,1.9407135458139493,8.182082751517912,1.9398015058126865,4218
closed,7,belady,0.0,closed,16,0.5,12868,0.5,200,0.17558579044089678,61176635,74206187,10.906538198252747,31.171843583977534,31.405650360182335,72.83294222884615,26.223593191496548,9317.87484368225,9317.656352455162,0.9999765513885137,162,3597535,0,15.738857776093159,1111.9540066382172,1.3600315483397458,1.3825974592952655,7.920193617129912,1.87771304341629,7.920007899586888,1.8776690136526524,4218
closed,8,lru,0.0,closed,16,0.5,12868,0.5,200,0.14859963251279665,66857760,78526816,13.11107196408966,31.009312319521086,33.8692740930744,74.61470352248853,25.916554205147804,10093.923420897652,10092.944957633907,0.9999030641284914,128,4213544,0,15.683274897053073,1157.0254197761194,1.410160687070804,1.4386390050060547,8.579834907763004,2.00089433483279,8.57900321398882,2.0007003763966464,4288
open_matched,8,lru,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.23352817463017983,60188592,78526816,106.28134072198372,255.12667169221004,132.92593807377807,282.5398996913091,250.5822529288862,9495.28028051796,9484.472978806203,0.9988618238332647,80,3798320,0,63.33848493257203,1157.0254197761194,5.69507593387415,,8.070988238440266,1.8822267347108832,8.061802031985273,1.8800844291010432,4288
open_matched,7,belady,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.1436764295677933,63544507,74206187,156.109637076039,316.4894990100029,181.4923765749411,343.11249929042697,312.1745222264626,9571.04585325593,9566.399993493145,0.9995145922573129,117,3983582,0,80.55744290901943,1111.9540066382172,6.9611572433333535,,8.13538897526754,1.9287313834204696,8.131439994469174,1.9277951622733935,4218
open_matched,8,oracle_terminal,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.24524208392710078,59268736,78526816,104.67589267319227,246.24906736304092,131.87955786397742,275.6208361887493,242.80189868031812,9416.328509390885,9405.521207679125,0.9988522807269328,87,3736764,0,62.301870282513015,1157.0254197761194,5.601868792078176,,8.003879232982252,1.8665763136619058,7.994693026527256,1.8644340080520652,4288
closed,8,oracle_terminal,0.0,closed,16,0.5,12868,0.5,200,0.1552564158465307,66335024,78526816,13.38311218600461,31.873833777115124,33.75006961122676,75.27200481058526,26.46926093163802,10040.549432064025,10039.23055592316,0.9998686450228857,104,4172039,0,15.654729828876823,1157.0254197761194,1.4075940590408722,1.4386390050060547,8.534467017254421,1.990314136486572,8.533345972534686,1.9900526988187233,4288
closed,9,lru,0.0,closed,16,0.5,12868,0.5,200,0.1675705156266823,64426595,77395859,13.056545731039932,29.009391545409017,32.860170845066335,72.86561347601582,23.500759141074013,9762.640145461211,9760.216380118247,0.9997517305455439,107,4061881,0,15.822362309744575,1141.088194120392,1.4030704720815192,1.418822746808072,8.29824412364203,1.9361278869906744,8.29618392310051,1.9356472055764142,4286
open_matched,9,lru,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.415109133939582,45268131,77395859,32.00937691756576,222.08763857156737,54.52112009162147,248.60184061740165,216.6127317845294,7991.668658198901,7951.571248846742,0.9949825986202491,73,2865847,0,47.25454174807419,1141.088194120392,4.190363670134959,,6.792918359469065,1.5849086233012284,6.758835561519731,1.576956500587898,4286
closed,8,belady,0.0,closed,16,0.5,12868,0.5,200,0.16307091834717966,65721376,78526816,13.399475301204347,31.082945469634524,33.548088338827256,72.99085570295938,25.603339593683813,9977.640778919926,9977.152088025228,0.9999510213981917,108,3901152,0,15.666123444498732,1157.0254197761194,1.40861851528098,1.4386390050060547,8.480994662081937,1.9778439044034366,8.480579274821444,1.9777470323744042,4288
open_matched,8,belady,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.24388040895482124,59375664,78526816,106.84505810746737,247.9852704479781,131.22925410273433,276.96154273807406,243.551255541528,9441.322731597089,9430.51542988533,0.9988553191095152,91,3718243,0,61.74789485675907,1157.0254197761194,5.552058126121646,,8.025124321857525,1.8715308586421466,8.01593811540253,1.8693885530323067,4288
closed,9,oracle_terminal,0.0,closed,16,0.5,12868,0.5,200,0.17125071252197097,64141763,77395859,13.140438355061292,29.019552112001293,32.98698569346243,72.85803764701814,23.395532485450985,9719.687856969322,9719.425538153346,0.9999730116008008,104,4037433,0,15.86072030113012,1141.088194120392,1.4064719215002492,1.418822746808072,8.261734678423924,1.927609584326627,8.261511707430344,1.9275575612296652,4286
open_matched,9,oracle_terminal,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.4162742608748615,45177955,77395859,32.00937691756576,222.08763857156737,54.52112009162147,248.60184061740165,216.6127317845294,7980.338374961396,7936.742487401622,0.9945370878387115,73,2858238,0,47.31565502583315,1141.088194120392,4.195782976923485,,6.783287618717187,1.5826616002606597,6.746231114291379,1.5740156589573913,4286
closed,10,lru,0.0,closed,16,0.5,12868,0.5,200,0.16251775918252714,65406554,78099034,12.692301440133178,31.825598342829835,32.75271010091865,74.00306214000375,26.807464351944873,9921.432951245119,9920.225803665753,0.9998783293113709,100,4122196,0,15.751009792300035,1140.0420517560074,1.3954626609296468,1.4175219791806122,8.43321800855835,1.9485254178739257,8.43219193311589,1.9482883394445216,4328
closed,9,belady,0.0,closed,16,0.5,12868,0.5,200,0.1736245862973108,63958035,77395859,12.173206344627488,29.13157990552463,32.254631823870795,73.91223554498924,24.077948903095603,9742.27102982777,9741.211038900046,0.9998911967318012,110,3781044,0,15.829413841459493,1141.088194120392,1.4036957766813296,1.418822746808072,8.280930375353606,1.9320882816970615,8.280029383065038,1.931878064177564,4286
open_matched,9,belady,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.4186136108393086,44996899,77395859,30.28163727554636,214.38043043044308,50.348252197478814,238.53128300667868,210.53594360987336,7898.946245213573,7852.525918733967,0.9941232254229183,44,2818766,0,46.43738798996871,1141.088194120392,4.117901398907474,,6.714104308431538,1.5665199039737605,6.674647030923872,1.5573138196275949,4286
open_matched,10,lru,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.2064314393440513,61976938,78099034,155.671646636408,303.4302127232795,180.05127742149034,329.5348143300671,299.0234217680854,9692.192821201097,9680.140914765117,0.998756534598691,130,3909557,0,74.77064925548704,1140.0420517560074,6.624314919828585,,8.238363898020932,1.9035036732950397,8.22811977755035,1.901136732336033,4328
closed,10,oracle_terminal,0.0,closed,16,0.5,12868,0.5,200,0.16063358735013292,65553706,78099034,12.600864972274621,32.30193397625453,32.918826880111055,73.5433185080592,26.798886360180404,9917.56253322539,9915.008947036447,0.9997425187710803,78,4118999,0,15.663497205693085,1140.0420517560074,1.3877094724940031,1.4175219791806122,8.429928153241582,1.9477652849449125,8.42775760498098,1.947263771945698,4328
closed,11,lru,0.0,closed,16,0.5,12868,0.5,200,0.16909318860906974,59172540,71214412,10.690666351585605,24.422604678095922,30.172920765463914,68.32937225602836,19.759912021859463,8838.928705754122,8833.577761826271,0.9993946162361997,133,3732019,0,15.770918263264432,1090.1929782082325,1.3361318270521338,1.355539916951486,7.513089399891004,1.8191499757605336,7.50854109755233,1.8180486919012904,4130
open_matched,11,lru,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.2926416636003398,50374108,71214412,55.4550408572768,194.43413310273172,85.0773097647525,222.7784840954564,190.53532284078483,8055.826487843734,8045.90845568597,0.9987688374156605,113,3183242,0,50.50405761920721,1090.1929782082325,4.278766629428325,,6.847452514667174,1.657978817110696,6.839022187333074,1.6559375756254417,4130
open_matched,10,oracle_terminal,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.2064314393440513,61976938,78099034,155.671646636408,303.4302127232795,180.05127742149034,329.5348143300671,299.0234217680854,9692.192821201097,9680.140914765117,0.998756534598691,130,3907366,0,74.77064925548704,1140.0420517560074,6.624314919828585,,8.238363898020932,1.9035036732950397,8.22811977755035,1.901136732336033,4328
closed,10,belady,0.0,closed,16,0.5,12868,0.5,200,0.1898467527780177,63272186,78099034,12.987592261231612,32.304437573046926,32.24334740261247,72.64344028396772,26.635718851819547,9710.835904821372,9708.93609972889,0.9998043623524172,109,3770502,0,15.690931100559883,1140.0420517560074,1.3901399818032667,1.4175219791806122,8.254210519098166,1.9071650922130698,8.252595684769556,1.906791978920877,4328
closed,11,oracle_terminal,0.0,closed,16,0.5,12868,0.5,200,0.16776918694491222,59266828,71214412,10.569365410469445,24.642315129107374,30.210415863472008,69.68570618684862,20.253230259197608,8859.584626745003,8854.3108132989,0.9994047335548686,103,3724209,0,15.764884774603107,1090.1929782082325,1.3356206623822025,1.355539916951486,7.530646932733253,1.8234011943664052,7.526164191304065,1.822315784819386,4130
open_matched,11,oracle_terminal,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.2926416636003398,50374108,71214412,55.4550408572768,194.43413310273172,85.0773097647525,222.7784840954564,190.53532284078483,8055.826487843734,8045.90845568597,0.9987688374156605,113,3182540,0,50.50405761920721,1090.1929782082325,4.278766629428325,,6.847452514667174,1.657978817110696,6.839022187333074,1.6559375756254417,4130
open_matched,10,belady,0.0,poisson,32,0.058328878842306434,12868,0.5,200,0.20793926849338495,61859178,78099034,159.20491229269396,303.3642419820735,182.7117836878881,333.8718120568428,299.6629808165153,9676.355962788175,9664.29166404932,0.9987532187958722,126,3886217,0,75.09646746479955,1140.0420517560074,6.653180824385944,,8.224902568369949,1.9003933845586758,8.214647914441922,1.8980240098063592,4328
