condition,target_pressure,seed,policy,const_ttl_s,arrival_mode,concurrency,rate_per_s,pool_blocks,pause_median_s,n_sessions,token_hit_rate,prefill_tokens_computed,prompt_tokens_total,ttft_p50,ttft_p95,e2e_p50,e2e_p95,queue_p95,makespan_s,gpu_busy_s,gpu_busy_frac,n_preemptions,n_evictions,n_protected_evictions,mean_live_sessions,mean_context_blocks,pressure_measured,pressure_offered,rm_total,rm_per_1k_calls,rm_gputime_total,rm_gputime_per_1k_calls,n_calls
bigger_gpu,0.5,13,oracle_terminal,0.0,closed,19,0.5,40000,2.0,200,0.9277544637148767,5316674,73591730,0.15953819442347594,1.4755596277932455,4.902101340914328,14.315482264944876,0.5486240711325081,2484.8153543552644,2421.346107499827,0.9744571576539113,0,338273,0,17.864145351726798,1128.8060679611651,0.5041288917992364,0.5361828822815534,2.112093051201975,0.5126439444664987,2.0581441913748533,0.4995495610133139,4120
bigger_gpu,0.5,14,oracle_terminal,0.0,closed,19,0.5,40000,2.0,200,0.9264748810582614,5253594,71453050,0.15082443877849983,1.293596713741863,4.766530698351936,13.544804022479639,0.48347937121980067,2448.7188359794463,2406.9497114790997,0.9829424579553089,0,334538,0,18.044127606665505,1083.0187005514265,0.4885531908288749,0.5144338827619276,2.081411010582529,0.49901966209123216,2.045907254757235,0.49050761322398345,4171
bigger_gpu,0.5,13,belady,0.0,closed,19,0.5,40000,2.0,200,0.9277544637148767,5316674,73591730,0.15953819442347594,1.4755596277932455,4.902101340914328,14.315482264944876,0.5486240711325081,2484.8153543552644,2421.346107499827,0.9744571576539113,0,338273,0,17.864145351726798,1128.8060679611651,0.5041288917992364,0.5361828822815534,2.112093051201975,0.5126439444664987,2.0581441913748533,0.4995495610133139,4120
bigger_gpu,0.5,14,lru,0.0,closed,19,0.5,40000,2.0,200,0.9264748810582614,5253594,71453050,0.15082443877849983,1.293596713741863,4.766530698351936,13.544804022479639,0.48347937121980067,2448.7188359794463,2406.9497114790997,0.9829424579553089,0,334538,0,18.044127606665505,1083.0187005514265,0.4885531908288749,0.5144338827619276,2.081411010582529,0.49901966209123216,2.045907254757235,0.49050761322398345,4171
bigger_gpu,0.5,13,lru,0.0,closed,19,0.5,40000,2.0,200,0.9267971822377324,5387122,73591730,0.1621620352719333,1.3736592880469516,4.9371635769254,14.698699543992461,0.49171370359067623,2493.3936196756727,2434.353205645249,0.9763212620885333,0,342676,0,17.86529429884263,1128.8060679611651,0.5041613152611393,0.5361828822815534,2.119384576724322,0.5144137322146413,2.069200224798462,0.5022330642714713,4120
bigger_gpu,0.5,14,belady,0.0,closed,19,0.5,40000,2.0,200,0.9264748810582614,5253594,71453050,0.15082443877849983,1.293596713741863,4.766530698351936,13.544804022479639,0.48347937121980067,2448.7188359794463,2406.9497114790997,0.9829424579553089,0,334538,0,18.044127606665505,1083.0187005514265,0.4885531908288749,0.5144338827619276,2.081411010582529,0.49901966209123216,2.045907254757235,0.49050761322398345,4171
vary_concurrency,0.7,0,lru,0.0,closed,10,0.5,16000,2.0,200,0.9172762578631362,6057505,73225713,0.13417367115312118,1.3292260060447916,3.198000232325171,9.65849688508115,0.3872844772836288,3535.4668692450946,3487.153795712124,0.9863347401291624,0,411518,0,9.76083428437491,1078.8021901211557,0.6581255877120823,0.6742513688257223,3.0051468388583302,0.7001740071897321,2.9640807263553053,0.6906059474266787,4292
vary_concurrency,0.7,1,lru,0.0,closed,10,0.5,16000,2.0,200,0.9044905827693301,7009826,73394082,0.1349680914674991,1.5458982449749783,3.1518255066546317,9.960976464238911,0.38995030721235935,3904.923042273491,3760.2014950140347,0.9629386941323183,0,469438,0,9.607635854240455,1107.7000955109838,0.6651486970860565,0.6923125596943648,3.3191845859324673,0.7925464627345911,3.19617127076193,0.7631736558648352,4188
vary_concurrency,0.7,0,oracle_terminal,0.0,closed,10,0.5,16000,2.0,200,0.9247020646968641,5513745,73225713,0.12989465831026337,1.0069393926573866,3.206153402870882,9.202313661712196,0.33867360783870026,3474.015020563952,3427.218545874566,0.9865295704214344,0,374192,0,9.767405363385413,1078.8021901211557,0.6585686436138316,0.6742513688257223,2.952912767479359,0.6880039066820501,2.9131357639933815,0.6787361985073116,4292
vary_concurrency,0.7,0,belady,0.0,closed,10,0.5,16000,2.0,200,0.9241431353491908,5554673,73225713,0.12663817046370696,0.9368407167107762,3.1851166886132205,9.135259231783039,0.28992526978527167,3487.5983635008597,3434.6733667089798,0.9848248016899648,0,371075,0,9.738340292394348,1078.8021901211557,0.6566089272237574,0.6742513688257223,2.9644586089757308,0.6906939909076726,2.9194723617026326,0.6802125726240988,4292
vary_concurrency,0.7,2,lru,0.0,closed,10,0.5,16000,2.0,200,0.9070984155818634,6700711,72126983,0.13400492353548543,1.4560918034057977,2.9952784331690054,9.391943641274423,0.3748837654881072,4177.680872748324,3854.533501540057,0.9226491010081195,0,448770,0,9.305469048794327,1105.6165413533834,0.6430175315874338,0.6910103383458647,3.5510287418360758,0.8612730394945612,3.2763534763090485,0.7946527956121873,4123
vary_concurrency,0.7,1,oracle_terminal,0.0,closed,10,0.5,16000,2.0,200,0.9173932034465667,6062850,73394082,0.13061355698528132,1.0825928459303213,3.0920273345238556,8.936936348731706,0.30743995762634313,3808.1493734781475,3644.4737566701665,0.9570196437282897,0,405727,0,9.565360169410026,1107.7000955109838,0.6622218983282779,0.6923125596943648,3.236926967456425,0.772905197577943,3.0978026931696414,0.7396854568217863,4188
vary_concurrency,0.7,1,belady,0.0,closed,10,0.5,16000,2.0,200,0.9200231702605123,5869826,73394082,0.1305331829653369,1.029095286709662,3.0853301094309984,8.879745898162582,0.2968601763295169,3775.889789186808,3626.9216687322505,0.9605475454073993,0,388145,0,9.572881365122292,1107.7000955109838,0.66274260015383,0.6923125596943648,3.209506320808787,0.7663577652361,3.082883418422413,0.7361230703014358,4188
vary_concurrency,0.7,2,oracle_terminal,0.0,closed,10,0.5,16000,2.0,200,0.9248841588175122,5417879,72126983,0.13059913984352534,0.8807920888962144,2.883464597872262,8.338912809153499,0.279412851654115,4049.4683970932324,3728.3119841106536,0.9206917102469279,0,363435,0,9.301402601379909,1105.6165413533834,0.6427365358670636,0.6910103383458647,3.4420481375292478,0.8348406833687237,3.169065186494056,0.7686308965544643,4123
vary_concurrency,0.7,2,belady,0.0,closed,10,0.5,16000,2.0,200,0.9261355074286138,5327623,72126983,0.12905029500802812,0.8803446360614089,2.8798723476801342,8.082465037932934,0.2735654918824366,4054.882021238495,3725.850717564611,0.91885551738608,0,357291,0,9.262394898432243,1105.6165413533834,0.6400410632658675,0.6910103383458647,3.4466497180527207,0.8359567591687413,3.1669731099299194,0.7681234804583845,4123
vary_concurrency,0.7,3,lru,0.0,closed,10,0.5,16000,2.0,200,0.913911884690888,6193590,71944774,0.12785120831927088,1.184022610662396,3.1251209642344975,10.197814303373548,0.32694114119681217,3512.6834077143135,3477.9662549019326,0.9901166291456448,0,418638,0,9.731088835741666,1089.762098706277,0.6627857370209411,0.681101311691423,2.9857808965571664,0.7153284371243811,2.956271316666643,0.7082585808976144,4174
