sweep,seed,policy,const_ttl_s,concurrency,pause_median_s,pool_blocks,token_hit_rate,prefill_tokens_computed,prompt_tokens_total,ttft_p50,ttft_p95,e2e_p50,e2e_p95,queue_p95,makespan_s,gpu_busy_s,gpu_busy_frac,n_preemptions,n_evictions,n_protected_evictions,rm_total,rm_per_1k_calls,n_calls
concurrency,0,const_ttl,256.0,16,2.0,12868,0.24437404931789466,55331249,73225713,7.821589505695101,25.126061313110313,25.438394439979675,64.53318562811864,20.729444129060084,8462.330095051473,8443.101026225693,0.997727686274372,82,3492789,3492789,7.192980580793752,1.6759041427758044,4292
concurrency,0,const_ttl,256.0,18,2.0,12868,0.15246032496808873,62061697,73225713,12.84639420236772,29.91334725367608,32.92217706798624,72.460804574897,25.450284105887476,9211.126595761403,9197.39686966168,0.9985094411680281,147,3913909,3913909,7.829457606397193,1.824197951164304,4292
concurrency,0,const_ttl,1000000000.0,18,2.0,12868,0.15246032496808873,62061697,73225713,12.84639420236772,29.91334725367608,32.92217706798624,72.460804574897,25.450284105887476,9211.126595761403,9197.39686966168,0.9985094411680281,147,3913909,3913909,7.829457606397193,1.824197951164304,4292
concurrency,0,ttl_oracle,0.0,8,2.0,12868,0.9110922006317644,6510337,73225713,0.12687356117095305,1.1425716577496416,3.0623712229925673,9.322141377922208,0.2837648900201657,3755.80522503328,3727.163826070639,0.9923740989623904,0,433104,18314,3.1924344412782877,0.7438104476417259,4292
concurrency,0,ttl_oracle,0.0,10,2.0,12868,0.7778028463853947,16270545,73225713,0.15529490429833004,8.809335969247968,3.790517155008388,28.9712300416968,3.5332579806818956,4523.497953493202,4495.873744921717,0.9938931754019801,14,1040978,318444,3.8449732604692217,0.895846519214637,4292
concurrency,0,oracle_terminal,0.0,8,2.0,12868,0.9138241371579406,6310289,73225713,0.12459601417654653,1.1425716577496416,3.0622202005021677,9.08819328240179,0.2859353234998707,3733.6668334176907,3705.882504913525,0.9925584339085947,0,422176,0,3.173616808405037,0.739426097018881,4292
concurrency,0,ttl_oracle,0.0,12,2.0,12868,0.5991635206064843,29351537,73225713,0.27873746382090303,13.924942608395213,5.939760517445848,43.58895892774615,9.447417250760878,5752.565939381541,5724.934621279039,0.9951966968490806,35,1856349,853928,4.88968104847431,1.1392546711263538,4292
concurrency,0,oracle_terminal,0.0,10,2.0,12868,0.7966574255139038,14889905,73225713,0.15525209124899675,7.846325914159905,3.789728453234435,27.030964409029934,2.9962819534580376,4347.011382067459,4319.221445969698,0.9936071167854768,10,937834,0,3.69495967475734,0.8608946120124278,4292
concurrency,0,ttl_oracle,0.0,14,2.0,12868,0.3985310460548196,44042993,73225713,2.9404716521054297,18.160059145265677,15.985587305661625,55.169290090658365,13.830307989223911,7260.770868724884,7243.032367277898,0.997556939646258,79,2775827,1480131,6.171655238416152,1.437943904570399,4292
concurrency,0,oracle_terminal,0.0,12,2.0,12868,0.6565958053559683,25146017,73225713,0.23752064922251037,13.441243126691006,5.430447330024734,40.47771711784026,9.373259885000152,5250.633709674434,5230.658189196047,0.996195598172925,18,1580878,0,4.463038653223269,1.0398505715804447,4292
concurrency,0,ttl_oracle,0.0,16,2.0,12868,0.2182415895356321,57244817,73225713,7.856558525326136,24.905407260362153,26.464959333990862,65.77301100720251,20.43201614531472,8712.18707810875,8698.010644172895,0.9983728042328802,116,3606404,2142682,7.405359016392437,1.7253865369041095,4292
concurrency,0,oracle_terminal,0.0,14,2.0,12868,0.4735044915165251,38553009,73225713,1.229765249611205,19.780377146454157,11.884597480483023,55.152560813532546,15.098750777287478,6679.373630593655,6670.718171797067,0.9987041511262458,100,2423567,0,5.6774675860046075,1.322802326655314,4292
concurrency,0,ttl_oracle,0.0,18,2.0,12868,0.1311080439735698,63625233,73225713,12.668015330293088,30.27160272878882,33.157733750669706,72.37873722640506,26.210231660222917,9317.337535482578,9306.16362469011,0.9988007399377864,73,4009472,2581290,7.919736905160192,1.8452322705405853,4292
concurrency,0,belady,0.0,8,2.0,12868,0.9128729958559775,6379937,73225713,0.12470393479998165,1.1606701203404555,3.0636412856698527,9.113741674111452,0.33918520323982193,3747.7428557298613,3718.22324200397,0.9921233620175517,0,403404,0,3.185581427370382,0.7422137528821953,4292
